Text,Label
Same! Which game are you most excited to play?,1
We're glad you're enjoying it so much!,1
A little elf may have told us just in the nick of time.,1
Have fun and good luck!,1
Nothing wrong with that! PUBG has been our go-to game all of December.,1
Sometimes you just gotta treat yo' self.,1
We thought so.,1
Which game have you enjoyed on your Xbox One X the most?,1
It must taste like victory!,1
Too true about Army of Two.,1
Do you have one you want to play the most?,1
Sounds like the game will be on soon then!,1
We love meetups like that. Great gaming friends are the best!,1
Our man!,1
It does. Thanks for sharing the pic!,1
It does! He'll love it.,1
Best Christmas present ever!,1
Good luck out on the streets of New York.,1
Looks like he's having a very happy holiday!,1
Happy holidays!,1
We are! Are you doing well so far? Plenty of chicken dinners?,1
Congrats on your first chicken dinner!,1
Happy holidays! Have fun mowing down those zombies.,1
Are you ready for the holiday noob harvest?,1
Have a great stream!,1
It will update to the latest version.,1
Sounds like the best way to spend the day!,1
"In # ShadowofWar [M], nothing will be forgotten—including those stunning # XboxOneXEnhanced graphics. See them for yourself: http://bit.ly/2CYBRlc pic.twitter.com/IB5haIaRuv",1
Even more impressive!,1
,1
"Same to you, Karl!",1
Thanks for the feedback!,1
It's never too late to prepare Player 2! # Xboxpic.twitter.com/Z1pOXe1pzQ,1
Congrats on the win!,1
That's what's up!,1
It just keeps getting better!,1
That's because you've got good taste!,1
Will do!,1
You're welcome very much!,1
Too late! Everyone needs a good cry sometimes!,1
Awesome to hear! Good luck on the track.,1
No way!,1
Stick to the shadows if you can!,1
Your chicken dinner awaits. Earn it now on # XboxOne: http://bit.ly/2zfa8KN # PUBG [T]pic.twitter.com/ElbHDBnDup,1
Nice work!,1
"Wow! Good luck, Wade!",1
Sounds like fun. Good luck!,1
Just remember it for the next match!,1
Too much? Or just enough to make you a champ?,1
You're in for a treat!,1
That's the key to a peaceful gaming household.,1
That's great to hear. Have an amazing time with it.,1
Yes! What game are you going to play first?,1
So cool!,1
Even more progress!,1
Uncluckingbelievable. Get your # XboxYearInReview now to see how your gaming stats fared in 2017: http://bit.ly/2kHp8wD pic.twitter.com/bup22xhLrc,1
Nice! Now you'll have your chance.,1
"Have fun with it, Emilio.",1
That's the mark of a truly great gaming experience.,1
Absolutely! You're be eating that chicken dinner in no time.,1
Thanks for the shout out!,1
Sounds like you're having a great time!,1
"You got this, Marcos.",1
"You might need to ""buy"" the game for free before downloading it.",1
Good luck and have fun!,1
Nice. What does it look like?,1
We love a good endurance challenge. How long will it take?,1
"We're glad you found a great deal, David.",1
"Great call, Jean. Have fun with it.",1
And a happy new year to you!,1
"The Xbox # CountdownSale has started! Save up to 65% (plus up to 10% more with Gold) on digital games like # CODWWII [M], # StarWarsBattlefrontII [T], # Cuphead [E10+], and more: http://bit.ly/2C0hhEe pic.twitter.com/eeqYwNobPE",1
"Kick off 2018 right with January # GamesWithGold, arriving in T-minus 10 days: http://bit.ly/2Bm4zMs [T-M]pic.twitter.com/OX2Bwh9wa6",1
# XboxLiveSessions is LIVE now with @ Nolan_Gould and host @ rukizzel playing @ FortniteGame [T]. Tune in on @ WatchMixer: http://bit.ly/2zclGyF pic.twitter.com/aLQlsxCJ7I,1
"You haven’t played Warhammer until you’ve played it # XboxOneXEnhanced. Play # Vermintide [M] in 4K, now on # GamesWithGold: http://bit.ly/2BvjUym pic.twitter.com/MHnJ01MovL",1
"The 12 Days of @ Minecraft [E10+] has officially begun! Get free goodies each day on Marketplace, now through January 1: http://bit.ly/2BKSf9x pic.twitter.com/RAGfcUpHq1",1
"Congrats, Jacob! Have fun with it.",1
We're not even that glamorous!,1
"Aye aye, Captain.",1
Super quick!,1
Merry Christmas! Have a good holiday!,1
It's a cool feature they do nowadays!,1
What an awesome early Xmas present!,1
No problem!,1
Yes! Just like that!,1
,1
Then you're really going to need that sunblock!,1
We're wishing you a swift recovery!,1
Congrats!,1
"You'll beat it easy, Dave. Happy holidays!",1
Congrats! Was it a solo match?,1
We don't blame you!,1
You'll get that chicken dinner next time.,1
Oh you...,1
No problem!,1
That's what's up!,1
Get ready to rock!,1
@ TaylorSnowball Thanks again for the help.,1
It looks amazing!,1
Flights to the island are boarding now. Grab a seat with # XboxOneX. # PUBG http://bit.ly/2p7nskP pic.twitter.com/02mhwj2S0a,1
We hope she gets all of her wishes!,1
"Ohhh, that sounds like an amazing setup.",1
It is! Are you going to try it out?,1
"You can, yes!",1
How about a Minecraft Xbox controller? On sale now:http://xbx.ms/oi66tK,1
So cool!,1
It's totally worth checking out on the Xbox One X!,1
Welcome to the 2nd Elite Club!,1
We do our best!,1
Congratulations!,1
Such a stunning review! Thank you so much!,1
The final level!,1
It's a very elite club.,1
Doesn't sound like a bad way to start off winter if you ask us.,1
Have fun!,1
Sounds about right. Stay warm and play some exciting games!,1
You're getting through it quick!,1
Sounds like our type of winter!,1
It's going to be a good Christmas morning!,1
We have high hopes for you!,1
"Good luck, Tina!",1
We'll make sure to give him a heads up for you!,1
"We believe in you, Chris! Good luck.",1
Thanks! Have fun playing your games online.,1
Have fun! Thanks for being an Xbox Live Gold member.,1
Just close your eyes and imagine ice...,1
Fun! How is your team doing?,1
Don't forget the sunblock if you go out.,1
You should be able to design your own here: http://xbx.ms/GQlp29,1
Amazing work!,1
Keep warm and have fun!,1
An adventure like no other—now on the world’s most powerful console. Play Rise of the Tomb Raider [M]: http://bit.ly/2BUvClI # XboxOneXEnhancedpic.twitter.com/TCZJDElfh2,1
Looks festive and chilly!,1
Yes you did! Next year will be even better.,1
Thanks for sharing the stream!,1
Welcome to the elite!,1
Keep up the good work!,1
Great work!,1
Looks like everyone's having fun in your stream!,1
We're sure you'll have fun exploring together.,1
A̶c̶h̶i̶e̶v̶e̶m̶e̶n̶t̶ Glory unlocked. Find out what’s in your # XboxYearInReview now at http://bit.ly/2zcrnwq . [T]pic.twitter.com/yeFZuvKubx,1
Have fun! We hope you're done with work soon.,1
So it's more of a choice between Xbox and swimming.,1
Happy holidays indeed!,1
It's never too late up update that holiday wishlist!,1
Nice! Have fun playing it.,1
No mittens required!,1
"Even so, it's one of the best ways to bond! Can't wait to see what he'll create!",1
We're just saying...,1
We're glad you're enjoying it so much!,1
It’s the # FirstDayofWinter! Are you out on the ice or cozying up with your # Xbox?pic.twitter.com/7ia5NNWD6W,1
"Good luck in the contest, Christina!",1
You do! Are you going to have him show you around his buildings?,1
We especially like the part with the Xbox...,1
Glad you're liking it!,1
That's because you've got good taste.,1
That's the best way to make sure you get exactly what you want.,1
"We're glad to hear it, Kyle!",1
Congrats on your win!,1
Very nice! We're glad you're having fun with it.,1
We vote for the Xbox One X!,1
He's going to be so excited!,1
"Keep at it, Miguel. Good luck in your next match.",1
Very nice! Which game will you play first?,1
"Looks like a good year to us, Chris!",1
You're welcome! How did the stream go?,1
,1
"Now for a limited time, get your first month of # XboxGamePass or # XboxLive Gold for $1 each. Don't miss out at http://bit.ly/2BJCeRt .pic.twitter.com/V4iaAxmmhz",1
We're glad to hear it's keeping up with your gaming!,1
Can't wait to see what's in store for you!,1
Now you're cooking! # XboxOnepic.twitter.com/wKbxuX2hyb,1
People seem to be having a great time with it!,1
It just takes some practice! You'll get there soon.,1
Well done!,1
Congrats! Is there an Xbox shaped present under the tree?,1
The future is bright!,1
"This holiday, $1 is all you need to get started with # XboxGamePass. Sign up for your first month at http://bit.ly/2pan4Ce .pic.twitter.com/0uDa0Dazbv",1
True! Although it was fun to see how they were connected...,1
You'll get there. Keep at it!,1
Apex predators.,1
1 island. 100 players. How long will you survive? # PUBG [T] http://bit.ly/2BG49BA pic.twitter.com/cZvxalekW5,1
How will your story end? Play the final episode of Life is Strange: # BeforeTheStorm [M] today on # XboxOne: http://bit.ly/2CNNw6B pic.twitter.com/Gv27JcPNuP,1
Looking for something the whole family can share? Give the gift of over 100 games with # XboxGamePass: http://bit.ly/2kUyZOO pic.twitter.com/ev9tcH2fe4,1
Have a great stream!,1
"Consistency and dedication. Stream as often as you can, and be involved with the community.",1
You too!,1
We're glad you're hyped to play it again!,1
Last chance to save on the # XboxOneS # Minecraft [E10+] Limited Edition Bundle before Christmas! Get $100 off now: http://bit.ly/2p07ed1 pic.twitter.com/137KNvyEiL,1
"'Tis the season, Diana! You could buy him a replacement.",1
Not a bad strategy. Good luck out on the battleground!,1
Smart plan!,1
We'll keep our fingers crossed for you!,1
That should keep you busy at the beginning of the new year!,1
Yesss! You'll love it even more if you played the past games. Santa be quick and get Helen to ancient Egypt!,1
It's well worth going back to!,1
"@ katielmartinn It's good to see you back online, Katie. Have fun.",1
It's time to go Super. Pre-order DRAGON BALL FighterZ [T] now and get early access to the Open Beta: http://bit.ly/2kuihqo # XboxOnepic.twitter.com/g2joMPWQkx,1
Sometimes you need to do a little gift shopping for yourself.,1
You've got it.,1
No problem! Good luck!,1
You've got this! What game are you going to play next?,1
How can you not love that little ball of metal?,1
"Medallion's humming. Place of power, gotta be.",1
At least you're co-op ready whenever you need to be.,1
Congratulations! We hope they enjoy the Xbox!,1
Have fun!,1
"We're glad you're having fun, Michael! How many chicken dinners have you won?",1
Assassin's Creed: Origins is our favorite open world game right now! It's a ton of fun and you don't need to have played the previous games to know what's going on in the story.,1
Thanks for picking it up. Good luck!,1
Have you found something fun to spend them on?,1
You can!,1
Congrats on the new Xbox One! What game are you getting started with?,1
Awesome! What games are you going to play together?,1
Your beast is unleashed and at full power!,1
Don't cry! You're going to make us cry!,1
Make sure to tell her that Xbox thinks she's lit.,1
So cool! Just don't play the new update until after you've seen the movie.,1
Wanna know a secret? We freaked out too.,1
"You know you gotta love ""Sgt. Pepper's Lonely Hearts Club Band"". Plus it sounds like the title of an awesome video game.",1
"Well done, Jamie! Try to make it 3 in a row?",1
Have a great stream!,1
We love checking out all the stats! It's fun to learn more about your gaming habits.,1
That's fair! What games have you been playing on your Xbox One X?,1
May your aim be true!,1
Then our job here is done.,1
Good call! Let us know what you think of it.,1
Totally! We've been having a great time with it.,1
So close! You'll get to #1 in no time.,1
"Good luck to you, Enrique.",1
You can!http://xbx.ms/bPqxDZ,1
We're glad you're both having fun with it!,1
That's love!,1
We can't think of anything. Have fun!,1
Sounds like a great time. Enjoy your stream!,1
We love it!,1
"Thanks for the feedback, Jay. Great to hear.",1
"We're glad you're enjoying it, Paul.",1
Need an extra controller for your Player 2? Stock up with $10 off for a limited time: http://bit.ly/2B9SlXi pic.twitter.com/p8pLpI1FSh,1
That one's pretty sweet as well!,1
Only because we've got the best fans in the world!,1
Well played!,1
That's how you know it's real. What will will you play first?,1
"Glad you've been having so much fun, Nathan!",1
We're sure there are plenty more chicken dinners in your future.,1
Love it! Are you going to pick one up?,1
"Thanks for sharing the controller, Alex!",1
"That's an awesome controller, Lilly.",1
We don't blame you!,1
"Welcome abaord, Dan!",1
Thanks for sharing the stream link.,1
May the force and the loot be with you.,1
You're doing great!,1
That's what's up!,1
Have fun streaming over the weekend.,1
Nice! How close are you now?,1
Now that's what we call # squadgoals,1
That's amazing! Hang it with pride.,1
"You should race, Adam!",1
RT if you played Nightmare mode in Outlast 2 [M] and lived to tell the tale. Your 2017 # XboxYearInReview has arrived: http://bit.ly/2Bn6zYT pic.twitter.com/IeZrC9JvFi,1
And to you as well!,1
You're very welcome!,1
It is! Good luck on your next round.,1
"Thanks, Isaac! That's the plan.",1
Good luck and have fun!,1
Thanks for picking it up! We're glad you're hyped to play it again.,1
We're glad you're enjoying the chance to play them again!,1
Join guest @ Nolan_Gould with host @ rukizzel as they play @ FortniteGame [T] in the year’s final # XboxLiveSessions: http://bit.ly/2z5IxM9 @ WatchMixerpic.twitter.com/Ffc0exY5Sz,1
Nice shot!,1
Have a great stream!,1
Great job! We love how it looks.,1
Doing great! Looking forward to a fun holiday.,1
Happy holidays to you! We're glad to see him growing along with your collection.,1
Keep up the good work!,1
"Thanks for the feedback, Luc. We're glad they got you taken care of.",1
That sounds like a great plan!,1
"It looks great, Leo!",1
Always a good time! What games are you playing?,1
Nice! Have fun with all of them.,1
That's excellent news. Have fun.,1
Brace yourself: saving the galaxy never looked this beautiful. # Halo 5 [T] is # XboxOneXEnhanced: http://bit.ly/2kt1Jig pic.twitter.com/1Dcb6NKVsZ,1
"The Dawning has arrived in # Destiny2 [T], which means snowballs, gifts, and Mayhem in the Crucible. Join the fun at http://bit.ly/2BKJZce .pic.twitter.com/d7FEaPjMUh",1
Help them out by hitting the fuse box? Or rat them out by alerting the Neighbor? Get involved with in-game interactions on @ WatchMixer: http://bit.ly/2BAzkOK # HelloNeighbor [E10+]pic.twitter.com/csYghsdxve,1
"Kudos to @ MajorNelson for breaking 100,000 gamerscore in 2017! See how yours stacks up with # XboxYearInReview.https://twitter.com/majornelson/status/941680190324842496 …",1
We know that feeling! Are you getting one for Christmas?,1
We're glad you're having so much fun with it.,1
You know it.,1
,1
Xbox is for everyone this time of year!,1
Play Xbox and wrap presents with your toes.,1
That's fair! PUBG really brought a whole new category of game around.,1
Thanks for the order! You're going to love it.,1
We love this plan!,1
You're welcome! Here's to a great 2018!,1
Nice! Sounds like you had a great time.,1
What a great gift! Have fun with it.,1
Great work!,1
"Launch your # GTAOnline criminal empire with the # GTAV [M] + Criminal Enterprise Starter Pack Bundle, available now at http://bit.ly/2kNvcTx .pic.twitter.com/E7JdnILpGO",1
Those will make some great gifts!,1
We're glad you're having so much fun together!,1
Sounds like the perfect relaxing day.,1
Seems good to us!,1
That's a great deal! Did you get any games to go with it?,1
We don't blame them!,1
Thanks for the feedback! We're glad you're enjoying it.,1
"We're glad you're having fun with it, Remon. Any chicken dinners so far?",1
Nice. Are you enjoying it so far?,1
"Thanks for the shout out, Audrey!",1
"That sounds like fun, Alex! What games are you playing together?",1
"We're good with that, Justin. Have fun with it!",1
Very nice choice!,1
That sounds like a great plan to us.,1
You earned a few lazy weeks!,1
That's awesome! A Christmas present?,1
You're welcome!,1
No doubt the first of many!,1
"Well, we already know you're a great shot! # XboxOnepic.twitter.com/DQUQWoZIGB",1
Los Santos won't know what hit it!,1
We're glad to hear it. Do you play together?,1
No problem!,1
"Game on, Egil. Sounds like you've got your holiday well planned.",1
One of the best deadeyes in the Mountain State. # Xboxpic.twitter.com/j5owSiSjQC,1
The first chicken dinner of many!,1
Hopefully those dreams will be reality soon!,1
Sounds like a great time!,1
Very fitting.,1
Very clever!,1
Good luck with finishing it up!,1
That's awesome of them!,1
"That's awesome, Joel. Keep up the good work.",1
What a deal! Have fun playing them.,1
"If you hit the glowing ""X"" button on the middle of the controller that should give you the option to go back to the home screen.",1
"Sounds like a good time to update your holiday wish list, Christine.",1
Have fun with it! You'll be enjoying that dinner in no time.,1
"We love this plan, Joey.",1
Thanks for the feedback! Did you buy any for yourself?,1
"Good luck and have fun, Will.",1
The epic Season 2 finale of @ Minecraft: # StoryMode [E10+] is here! Get it now at http://bit.ly/2BCh5Zv . # XboxOne # Windows10 @ telltalegamespic.twitter.com/p3GtYvpMCi,1
We're thinking it will be a very merry Christmas.,1
# TFW that beat don’t stop. Play # MassEffect [M] and 100+ great games on # XboxGamePass: http://bit.ly/2BfEClY pic.twitter.com/K4q4XYAxJv,1
The Fun Pack has arrived in # ProjectCARS2 [E]. Experience full sideways action with 8 new cars and 2 new tracks: http://bit.ly/2BA0o0L pic.twitter.com/j83E1kWKQo,1
Have a great time playing!,1
Totally! We loved to see the details from the game that made it into the movie.,1
